molecule_idx,position,category,mode,gt_token_id,top1_pred_id,top1_correct,p_gt,entropy,ring_count_of_molecule,ring_bin
2,56,branch_opener,mode2,7,7,1,0.8881666660308838,0.3679620921611786,4,3+
3,7,atom,mode1,4,4,1,0.7904830574989319,0.7741943001747131,2,1-2
3,29,atom,mode1,3,3,1,0.9857665300369263,0.09566710889339447,2,1-2
3,43,atom,mode1,9,9,1,0.9973936080932617,0.021171018481254578,2,1-2
3,7,ring_count,mode1,4,4,1,0.7904830574989319,0.7741943001747131,2,1-2
3,28,ring_count,mode1,12,12,1,0.9985344409942627,0.012887532822787762,2,1-2
3,29,ring_count,mode1,3,3,1,0.9857665300369263,0.09566710889339447,2,1-2
3,50,ring_count,mode1,5,5,1,0.9999386072158813,0.0006884526810608804,2,1-2
3,51,ring_count,mode1,15,18,0,0.09719562530517578,1.9307184219360352,2,1-2
3,59,ring_count,mode1,5,5,1,0.9995604157447815,0.00427136430516839,2,1-2
3,60,ring_count,mode1,14,2,0,0.014624292030930519,0.19146069884300232,2,1-2
3,5,branch_opener,mode1,11,11,1,0.9998540878295898,0.0016154595650732517,2,1-2
3,11,branch_opener,mode1,6,6,1,0.9991151690483093,0.008545818738639355,2,1-2
3,14,branch_opener,mode1,6,6,1,0.8704606890678406,0.39983469247817993,2,1-2
3,20,branch_opener,mode1,7,7,1,0.9996294975280762,0.003988249227404594,2,1-2
3,26,branch_opener,mode1,11,11,1,0.998992383480072,0.009392967447638512,2,1-2
3,33,branch_opener,mode1,7,7,1,0.999961256980896,0.0005158870480954647,2,1-2
3,36,branch_opener,mode1,6,6,1,0.999982476234436,0.0002389119181316346,2,1-2
3,41,branch_opener,mode1,7,7,1,0.9999241828918457,0.0009367470047436655,2,1-2
3,44,branch_opener,mode1,6,6,1,0.9999328851699829,0.0007785565685480833,2,1-2
3,51,branch_opener,mode1,15,18,0,0.09719562530517578,1.9307184219360352,2,1-2
3,54,branch_opener,mode1,7,7,1,0.99980229139328,0.0022518341429531574,2,1-2
3,7,atom,mode2,4,4,1,0.7973620295524597,0.7668551206588745,2,1-2
3,29,atom,mode2,3,3,1,0.9828096032142639,0.11230020225048065,2,1-2
3,43,atom,mode2,9,9,1,0.9970546960830688,0.023336216807365417,2,1-2
3,7,ring_count,mode2,4,4,1,0.7672061920166016,0.9470630884170532,2,1-2
3,28,ring_count,mode2,12,12,1,0.9962100982666016,0.02933209016919136,2,1-2
3,29,ring_count,mode2,3,3,1,0.9812147617340088,0.12129044532775879,2,1-2
3,50,ring_count,mode2,5,5,1,0.9999632835388184,0.0004830601392313838,2,1-2
3,51,ring_count,mode2,15,18,0,0.0445377379655838,1.9328922033309937,2,1-2
3,59,ring_count,mode2,5,5,1,0.9072423577308655,0.38283655047416687,2,1-2
3,60,ring_count,mode2,14,2,0,0.000462029071059078,0.04110631346702576,2,1-2
3,5,branch_opener,mode2,11,11,1,0.9997715353965759,0.0024807823356240988,2,1-2
3,11,branch_opener,mode2,6,6,1,0.9997001886367798,0.0031853346154093742,2,1-2
3,14,branch_opener,mode2,6,3,0,0.3288894593715668,0.6715630292892456,2,1-2
3,20,branch_opener,mode2,7,7,1,0.9997703433036804,0.002539732027798891,2,1-2
3,26,branch_opener,mode2,11,11,1,0.9995028972625732,0.004916060250252485,2,1-2
3,33,branch_opener,mode2,7,7,1,0.9999446868896484,0.0007091580191627145,2,1-2
3,36,branch_opener,mode2,6,6,1,0.9999871253967285,0.00018389227625448257,2,1-2
3,41,branch_opener,mode2,7,7,1,0.9999241828918457,0.0009108760859817266,2,1-2
3,44,branch_opener,mode2,6,6,1,0.999970555305481,0.0003784598084166646,2,1-2
3,51,branch_opener,mode2,15,18,0,0.06311793625354767,1.932684063911438,2,1-2
3,54,branch_opener,mode2,7,7,1,0.9998615980148315,0.0016320936847478151,2,1-2
4,2,atom,mode1,16,16,1,0.6652629375457764,0.8750100135803223,0,0
4,6,atom,mode1,16,17,0,0.42185622453689575,0.9733357429504395,0,0
4,9,atom,mode1,10,10,1,0.9999256134033203,0.0009065981139428914,0,0
4,3,branch_opener,mode1,6,6,1,0.9999814033508301,0.0002503895666450262,0,0
4,7,branch_opener,mode1,6,6,1,0.9999780654907227,0.0002884420391637832,0,0
4,11,branch_opener,mode1,6,6,1,0.9999732971191406,0.00033652852289378643,0,0
4,15,branch_opener,mode1,6,6,1,0.9999455213546753,0.0006305939750745893,0,0
4,2,atom,mode2,16,16,1,0.6328107714653015,0.921973466873169,0,0
4,6,atom,mode2,16,17,0,0.3988642692565918,0.9285298585891724,0,0
4,9,atom,mode2,10,10,1,0.9999383687973022,0.0007745034527033567,0,0
4,3,branch_opener,mode2,6,6,1,0.9999769926071167,0.00030332221649587154,0,0
4,7,branch_opener,mode2,6,6,1,0.999976634979248,0.00030456879176199436,0,0
4,11,branch_opener,mode2,6,6,1,0.999977707862854,0.0002865369897335768,0,0
4,15,branch_opener,mode2,6,6,1,0.9999555349349976,0.000525866518728435,0,0
5,12,atom,mode1,3,3,1,0.9997760653495789,0.00256794854067266,0,0
5,18,atom,mode1,53,53,1,0.8539161682128906,0.5310142636299133,0,0
5,26,atom,mode1,24,24,1,0.9986568689346313,0.011953584849834442,0,0
5,21,branch_opener,mode1,6,6,1,0.9999426603317261,0.0007179834647104144,0,0
5,27,branch_opener,mode1,7,7,1,0.9997145533561707,0.003448979929089546,0,0
5,30,branch_opener,mode1,6,6,1,0.9998680353164673,0.001694574486464262,0,0
5,12,atom,mode2,3,3,1,0.9997195601463318,0.0031820209696888924,0,0
5,18,atom,mode2,53,53,1,0.8570466637611389,0.5228565335273743,0,0
5,26,atom,mode2,24,24,1,0.9984495639801025,0.013482177630066872,0,0
5,21,branch_opener,mode2,6,6,1,0.9999549388885498,0.0005760205094702542,0,0
5,27,branch_opener,mode2,7,7,1,0.9997566342353821,0.0029972733464092016,0,0
5,30,branch_opener,mode2,6,6,1,0.9998488426208496,0.0019217492081224918,0,0
6,2,atom,mode1,3,3,1,0.9997678399085999,0.00257473299279809,0,0
6,6,atom,mode1,3,3,1,0.9998074173927307,0.002222675597295165,0,0
6,13,atom,mode1,3,3,1,0.9999481439590454,0.0006915095145814121,0,0
6,12,branch_opener,mode1,7,7,1,0.9999251365661621,0.0008960005943663418,0,0
6,17,branch_opener,mode1,7,7,1,0.9999520778656006,0.0005928018363192677,0,0
6,2,atom,mode2,3,3,1,0.9997910857200623,0.0023451964370906353,0,0
6,6,atom,mode2,3,3,1,0.9997828602790833,0.002482228446751833,0,0
6,13,atom,mode2,3,3,1,0.9999508857727051,0.000659866607747972,0,0
6,12,branch_opener,mode2,7,7,1,0.9999449253082275,0.0006840650457888842,0,0
6,17,branch_opener,mode2,7,7,1,0.9999486207962036,0.00063314352883026,0,0
7,1,atom,mode1,3,3,1,0.9999344348907471,0.0008313101134262979,2,1-2
7,18,atom,mode1,26,3,0,0.35903093218803406,1.1358590126037598,2,1-2
7,22,atom,mode1,4,4,1,0.7659653425216675,0.8627816438674927,2,1-2
7,22,ring_count,mode1,4,4,1,0.7659653425216675,0.8627816438674927,2,1-2
7,24,ring_count,mode1,20,2,0,0.019154900684952736,0.13883988559246063,2,1-2
7,7,branch_opener,mode1,6,6,1,0.9995837807655334,0.0037176935002207756,2,1-2
7,8,branch_opener,mode1,7,7,1,0.9993077516555786,0.006296535488218069,2,1-2
7,10,branch_opener,mode1,7,7,1,0.9999362230300903,0.000824109127279371,2,1-2
7,16,branch_opener,mode1,6,6,1,0.9999059438705444,0.0010724605526775122,2,1-2
7,24,branch_opener,mode1,20,2,0,0.019154900684952736,0.13883988559246063,2,1-2
7,1,atom,mode2,3,3,1,0.9998382329940796,0.0019257101230323315,2,1-2
7,18,atom,mode2,26,26,1,0.37714797258377075,1.143349289894104,2,1-2
7,22,atom,mode2,4,4,1,0.7440107464790344,0.8861472606658936,2,1-2
7,22,ring_count,mode2,4,8,0,0.030111517757177353,0.6361542344093323,2,1-2
7,24,ring_count,mode2,20,2,0,0.0018532584654167295,0.1963389664888382,2,1-2
7,7,branch_opener,mode2,6,6,1,0.9991763234138489,0.006805590353906155,2,1-2
7,8,branch_opener,mode2,7,7,1,0.9996091723442078,0.0041727349162101746,2,1-2
7,10,branch_opener,mode2,7,7,1,0.999946117401123,0.0007099490030668676,2,1-2
7,16,branch_opener,mode2,6,6,1,0.9997895359992981,0.00214867084287107,2,1-2
7,24,branch_opener,mode2,20,2,0,0.0033280150964856148,0.05183039978146553,2,1-2
8,4,atom,mode1,3,3,1,0.9989113807678223,0.009643562138080597,0,0
8,24,atom,mode1,3,3,1,0.9999836683273315,0.0002239859604742378,0,0
8,25,atom,mode1,9,9,1,0.9997946619987488,0.002325252862647176,0,0
8,9,branch_opener,mode1,6,6,1,0.999993085861206,0.00010411687253508717,0,0
8,13,branch_opener,mode1,6,6,1,0.999954342842102,0.0005508796311914921,0,0
8,23,branch_opener,mode1,7,7,1,0.999923825263977,0.000936366617679596,0,0
8,29,branch_opener,mode1,7,7,1,0.9998012185096741,0.0024172505363821983,0,0
8,32,branch_opener,mode1,6,6,1,0.9998923540115356,0.0013007854577153921,0,0
8,4,atom,mode2,3,3,1,0.998783528804779,0.010622619651257992,0,0
8,24,atom,mode2,3,3,1,0.9999544620513916,0.000575488549657166,0,0
8,25,atom,mode2,9,9,1,0.99974125623703,0.002788339741528034,0,0
8,9,branch_opener,mode2,6,6,1,0.9999929666519165,0.00010415027645649388,0,0
8,13,branch_opener,mode2,6,6,1,0.9999698400497437,0.00038668629713356495,0,0
8,23,branch_opener,mode2,7,7,1,0.9998955726623535,0.0012572762789204717,0,0
8,29,branch_opener,mode2,7,7,1,0.9998134970664978,0.002346225781366229,0,0
8,32,branch_opener,mode2,6,6,1,0.9998279809951782,0.0019528369884938002,0,0
9,31,atom,mode1,3,3,1,0.7878750562667847,0.87443608045578,4,3+
9,61,atom,mode1,10,3,0,0.19131122529506683,0.9325437545776367,4,3+
9,64,atom,mode1,4,14,0,0.1289282739162445,1.827588677406311,4,3+
9,17,ring_count,mode1,11,18,0,0.04249800369143486,0.35980090498924255,4,3+
9,23,ring_count,mode1,20,7,0,0.04147404059767723,1.7058253288269043,4,3+
9,44,ring_count,mode1,3,3,1,0.5881637334823608,1.4936071634292603,4,3+
9,60,ring_count,mode1,18,18,1,0.3062472343444824,1.8046016693115234,4,3+
9,64,ring_count,mode1,4,14,0,0.1289282739162445,1.827588677406311,4,3+
9,68,ring_count,mode1,5,5,1,0.638593316078186,0.8354623317718506,4,3+
9,69,ring_count,mode1,14,2,0,0.00015988874656613916,0.03055848740041256,4,3+
9,4,branch_opener,mode1,6,6,1,0.9971120357513428,0.02532445266842842,4,3+
9,8,branch_opener,mode1,6,6,1,0.996586799621582,0.02728717401623726,4,3+
9,12,branch_opener,mode1,6,6,1,0.6842511296272278,0.708890438079834,4,3+
9,13,branch_opener,mode1,7,7,1,0.48122933506965637,0.9749711155891418,4,3+
9,17,branch_opener,mode1,11,18,0,0.04249800369143486,0.35980090498924255,4,3+
9,21,branch_opener,mode1,11,11,1,0.9839624166488647,0.10492314398288727,4,3+
9,23,branch_opener,mode1,20,7,0,0.04147404059767723,1.7058253288269043,4,3+
9,25,branch_opener,mode1,7,7,1,0.9997702240943909,0.002634563483297825,4,3+
9,35,branch_opener,mode1,7,7,1,0.9874171018600464,0.0813988596200943,4,3+
9,42,branch_opener,mode1,11,6,0,0.39173373579978943,1.1884324550628662,4,3+
9,47,branch_opener,mode1,6,6,1,0.9976636171340942,0.020643038675189018,4,3+
9,51,branch_opener,mode1,7,7,1,0.9994364380836487,0.005422382149845362,4,3+
9,55,branch_opener,mode1,6,6,1,0.9998173117637634,0.0019768367055803537,4,3+
9,60,branch_opener,mode1,18,18,1,0.3062472343444824,1.8046016693115234,4,3+
9,31,atom,mode2,3,3,1,0.8002260327339172,0.8442975282669067,4,3+
9,61,atom,mode2,10,3,0,0.13083869218826294,0.7402693033218384,4,3+
9,64,atom,mode2,4,24,0,0.12012948840856552,1.9498573541641235,4,3+
9,17,ring_count,mode2,11,18,0,0.03443636745214462,0.2926460802555084,4,3+
9,23,ring_count,mode2,20,7,0,0.06044161692261696,2.0323574542999268,4,3+
9,44,ring_count,mode2,3,3,1,0.4130631685256958,1.9344021081924438,4,3+
9,60,ring_count,mode2,18,11,0,0.15147215127944946,2.0792131423950195,4,3+
9,64,ring_count,mode2,4,24,0,0.08945310115814209,2.139796733856201,4,3+
9,68,ring_count,mode2,5,5,1,0.2365160435438156,2.125393867492676,4,3+
9,69,ring_count,mode2,14,2,0,6.820324051659554e-05,0.03989008441567421,4,3+
9,4,branch_opener,mode2,6,6,1,0.9958211183547974,0.03525206446647644,4,3+
9,8,branch_opener,mode2,6,6,1,0.9967396855354309,0.026181524619460106,4,3+
9,12,branch_opener,mode2,6,6,1,0.9230038523674011,0.3471662104129791,4,3+
9,13,branch_opener,mode2,7,15,0,0.2970595955848694,1.4631587266921997,4,3+
9,17,branch_opener,mode2,11,18,0,0.0031073784921318293,0.19586417078971863,4,3+
9,21,branch_opener,mode2,11,11,1,0.9684901833534241,0.19918860495090485,4,3+
9,23,branch_opener,mode2,20,3,0,0.013189963065087795,2.2014780044555664,4,3+
9,25,branch_opener,mode2,7,7,1,0.9978231191635132,0.01871497370302677,4,3+
9,35,branch_opener,mode2,7,7,1,0.978878378868103,0.12195757776498795,4,3+
9,42,branch_opener,mode2,11,6,0,0.26120951771736145,1.0842543840408325,4,3+
9,47,branch_opener,mode2,6,6,1,0.9985787868499756,0.013277233578264713,4,3+
9,51,branch_opener,mode2,7,7,1,0.9949734210968018,0.035394251346588135,4,3+
9,55,branch_opener,mode2,6,6,1,0.9989726543426514,0.009284364059567451,4,3+
9,60,branch_opener,mode2,18,20,0,0.19927142560482025,1.861772060394287,4,3+
10,2,atom,mode1,4,4,1,0.9772835373878479,0.1309082806110382,1,1-2
10,5,atom,mode1,3,3,1,0.9999103546142578,0.0011249743402004242,1,1-2
10,9,atom,mode1,3,3,1,0.9999004602432251,0.0012509216321632266,1,1-2
10,14,ring_count,mode1,11,11,1,0.4948972165584564,0.9839037656784058,1,1-2
10,4,branch_opener,mode1,7,7,1,0.9991998076438904,0.006685422733426094,1,1-2
10,8,branch_opener,mode1,7,7,1,0.9992338418960571,0.007118839770555496,1,1-2
10,14,branch_opener,mode1,11,11,1,0.4948972165584564,0.9839037656784058,1,1-2
10,2,atom,mode2,4,4,1,0.9762489199638367,0.13687337934970856,1,1-2
10,5,atom,mode2,3,3,1,0.9999324083328247,0.000870203657541424,1,1-2
10,9,atom,mode2,3,3,1,0.9999057054519653,0.001192601164802909,1,1-2
10,14,ring_count,mode2,11,11,1,0.4948972165584564,0.9839037656784058,1,1-2
10,4,branch_opener,mode2,7,7,1,0.99928879737854,0.0061072688549757,1,1-2
10,8,branch_opener,mode2,7,7,1,0.9978914856910706,0.016961438581347466,1,1-2
10,14,branch_opener,mode2,11,11,1,0.631810188293457,0.8671562671661377,1,1-2
11,1,atom,mode1,3,3,1,0.9999278783798218,0.0008555772947147489,5,3+
11,7,atom,mode1,3,3,1,0.9821938276290894,0.1087941825389862,5,3+
11,29,atom,mode1,3,3,1,0.9912842512130737,0.056810811161994934,5,3+
11,24,ring_count,mode1,18,18,1,0.7781029343605042,0.7654513716697693,5,3+
11,45,ring_count,mode1,15,7,0,0.245893195271492,1.200416922569275,5,3+
11,52,ring_count,mode1,6,6,1,0.9981454610824585,0.017501330003142357,5,3+
11,55,ring_count,mode1,14,14,1,0.6316614151000977,1.0890753269195557,5,3+
11,57,ring_count,mode1,5,5,1,0.9999818801879883,0.000252876547165215,5,3+
11,58,ring_count,mode1,8,5,0,0.16404485702514648,2.381866693496704,5,3+
11,2,branch_opener,mode1,7,7,1,0.9999840259552002,0.0002135861141141504,5,3+
11,10,branch_opener,mode1,6,6,1,0.9996978044509888,0.003369382582604885,5,3+
11,13,branch_opener,mode1,6,6,1,0.9993705153465271,0.006318223662674427,5,3+
11,17,branch_opener,mode1,7,7,1,0.9983953833580017,0.012751820497214794,5,3+
11,24,branch_opener,mode1,18,18,1,0.7781029343605042,0.7654513716697693,5,3+
11,25,branch_opener,mode1,6,6,1,0.9998606443405151,0.0015384003054350615,5,3+
11,32,branch_opener,mode1,6,6,1,0.9995966553688049,0.004204912576824427,5,3+
11,36,branch_opener,mode1,7,7,1,0.9995467066764832,0.004342541564255953,5,3+
11,40,branch_opener,mode1,7,7,1,0.999760091304779,0.0023410595022141933,5,3+
11,45,branch_opener,mode1,15,7,0,0.245893195271492,1.200416922569275,5,3+
11,52,branch_opener,mode1,6,6,1,0.9981454610824585,0.017501330003142357,5,3+
11,1,atom,mode2,3,3,1,0.9999263286590576,0.0008731544949114323,5,3+
11,7,atom,mode2,3,3,1,0.9814093112945557,0.11292984336614609,5,3+
11,29,atom,mode2,3,3,1,0.9909448623657227,0.05873240530490875,5,3+
11,24,ring_count,mode2,18,18,1,0.74626624584198,0.8333724141120911,5,3+
11,45,ring_count,mode2,15,7,0,0.2313339114189148,1.4346696138381958,5,3+
11,52,ring_count,mode2,6,6,1,0.9974665641784668,0.023577319458127022,5,3+
11,55,ring_count,mode2,14,14,1,0.5386419892311096,1.2519782781600952,5,3+
11,57,ring_count,mode2,5,5,1,0.9996870756149292,0.0033305457327514887,5,3+
11,58,ring_count,mode2,8,5,0,0.14941881597042084,2.4221811294555664,5,3+
11,2,branch_opener,mode2,7,7,1,0.9999717473983765,0.0003539829049259424,5,3+
11,10,branch_opener,mode2,6,6,1,0.9997608065605164,0.002694329246878624,5,3+
11,13,branch_opener,mode2,6,6,1,0.9981801509857178,0.0161273255944252,5,3+
11,17,branch_opener,mode2,7,7,1,0.9980031847953796,0.015349120832979679,5,3+
11,24,branch_opener,mode2,18,18,1,0.6285661458969116,1.1813486814498901,5,3+
11,25,branch_opener,mode2,6,6,1,0.9997473359107971,0.0026268919464200735,5,3+
11,32,branch_opener,mode2,6,6,1,0.9997250437736511,0.0030181126203387976,5,3+
11,36,branch_opener,mode2,7,7,1,0.9996082186698914,0.003727004397660494,5,3+
11,40,branch_opener,mode2,7,7,1,0.9995003938674927,0.0044348412193357944,5,3+
11,45,branch_opener,mode2,15,11,0,0.1855647712945938,1.3473466634750366,5,3+
11,52,branch_opener,mode2,6,6,1,0.9942398071289062,0.04796835035085678,5,3+
12,22,atom,mode1,16,17,0,0.1980491280555725,1.2473551034927368,3,3+
12,43,atom,mode1,35,33,0,0.1300671398639679,0.7618246078491211,3,3+
12,57,atom,mode1,3,3,1,0.9994044303894043,0.005589348264038563,3,3+
12,12,ring_count,mode1,7,3,0,0.013582020066678524,0.9210774898529053,3,3+
12,45,ring_count,mode1,5,5,1,0.9999862909317017,0.00017406036204192787,3,3+
12,46,ring_count,mode1,6,12,0,0.1347963660955429,1.2662525177001953,3,3+
